时间,最高值,最低值,TRUE/FALSE,压强差值,匹配压强值,腔体编号,压强值_1,压强值_2,压强值_3,压强值_4,压强值_5,压强值_6,压强值_7,压强值_8,压强值_9,压强值_10,压强值_11,压强值_12,压强值_13,压强值_14,压强值_15,压强值_16,压强值_17,压强值_18,压强值_19,压强值_20,压强值_21,压强值_22,压强值_23,压强值_24,压强值_25,压强值_26,压强值_27,压强值_28,压强值_29,压强值_30,压强值_31,压强值_32,压强值_33,压强值_34,压强值_35,压强值_36,压强值_37,压强值_38,压强值_39
2025-03-28 10:58:27,-671.586,-669.054,True,2.532,-671.59,17,-671.59,-671.59,-671.59,-671.04,-671.04,-671.04,-671.04,-670.65,-670.65,-670.65,-670.65,-670.32,-670.32,-670.32,-670.32,-670.32,-670.07,-670.07,-670.07,-670.07,-669.85,-669.85,-669.85,-669.85,-669.6,-669.6,-669.6,-669.42,-669.42,-669.42,-669.42,-669.23,-669.23,-669.23,-669.23,-669.05,-669.05,-669.05,-669.05
2025-03-28 10:58:28,-686.994,-684.823,True,2.17,-686.99,18,-686.23,-686.23,-686.23,-686.23,-685.76,-685.76,-685.76,-685.76,-685.4,-685.4,-685.4,-685.4,-685.4,-685.4,-685.19,-685.19,-685.19,-685.19,-685.0,-685.0,-685.0,-685.0,-684.93,-684.93,-684.93,-684.93,-684.93,-684.93,-684.93,-684.82,-684.82,-684.82,-144.97,-144.97,-144.97,-144.97,-144.97,-144.97,-1.92
2025-03-28 10:58:28,-667.86,-666.45,True,1.411,-667.86,19,-667.21,-667.21,-667.21,-667.21,-667.03,-667.03,-667.03,-667.03,-666.85,-666.85,-666.85,-666.85,-666.85,-666.85,-666.7,-666.7,-666.7,-666.7,-666.7,-666.59,-666.59,-666.59,-666.59,-666.59,-666.45,-666.45,-666.45,-666.45,-9.4,-9.4,-9.4,-9.4,-9.4,-1.88,-1.88,-1.88,-1.88,-1.88,-2.64
2025-03-28 10:58:29,-694.517,-689.308,True,5.208,-694.52,20,-691.15,-691.15,-691.15,-691.15,-691.15,-690.68,-690.68,-690.68,-690.68,-690.68,-690.32,-690.32,-690.32,-690.32,-690.03,-690.03,-690.03,-690.03,-690.03,-689.74,-689.74,-689.74,-689.74,-689.74,-689.74,-689.49,-689.49,-689.49,-689.49,-689.31,-689.31,-689.31,-689.31,-689.31,-689.31,-1.77,-1.77,-1.77,-1.77
2025-03-28 10:58:29,-0.289,-0.289,False,0.0,-0.29,21,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-21.05,-21.05,-21.05,-21.05,-21.05,-21.05,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
2025-03-28 10:58:30,-667.679,-663.05,True,4.63,-667.68,22,-665.22,-664.39,-664.39,-664.39,-664.39,-663.92,-663.92,-663.92,-663.92,-663.92,-663.92,-663.63,-663.63,-663.63,-663.63,-663.45,-663.45,-663.45,-663.45,-663.45,-663.45,-663.27,-663.27,-663.27,-663.27,-663.16,-663.16,-663.16,-663.16,-663.05,-663.05,-663.05,-663.05,-663.05,-663.05,-0.9,-0.9,-0.9,-0.9
2025-03-28 10:58:30,-690.357,-688.115,True,2.243,-690.36,23,-690.36,-690.36,-689.45,-689.45,-689.45,-689.45,-689.45,-689.06,-689.06,-689.06,-689.06,-688.77,-688.77,-688.77,-688.77,-688.77,-688.55,-688.55,-688.55,-688.55,-688.55,-688.55,-688.37,-688.37,-688.37,-688.37,-688.26,-688.26,-688.26,-688.26,-688.11,-688.11,-688.11,-688.11,-688.11,-688.11,-688.01,-688.01,-688.01
2025-03-28 10:58:31,-670.392,-665.618,True,4.774,-670.39,24,-668.58,-668.58,-667.57,-667.57,-667.57,-667.57,-666.92,-666.92,-666.92,-666.92,-666.92,-666.92,-666.49,-666.49,-666.49,-666.49,-666.12,-666.12,-666.12,-666.12,-665.87,-665.87,-665.87,-665.87,-665.87,-665.87,-665.87,-665.62,-665.62,-665.62,-665.62,-665.62,-665.44,-665.44,-665.44,-665.44,0.0,0.0,0.0
2025-03-28 10:58:31,-658.42,-655.273,True,3.147,-658.42,25,-658.42,-658.42,-657.55,-657.55,-657.55,-657.55,-657.55,-657.55,-657.01,-657.01,-657.01,-657.01,-656.54,-656.54,-656.54,-656.54,-656.14,-656.14,-656.14,-656.14,-656.14,-656.14,-655.82,-655.82,-655.82,-655.82,-655.82,-655.56,-655.56,-655.56,-655.56,-655.56,-655.27,-655.27,-655.27,-655.27,-655.27,-249.42,-249.42
2025-03-28 10:58:32,-512.406,-501.628,False,10.778,-512.41,1,-507.45,-507.45,-507.45,-505.03,-505.03,-505.03,-505.03,-505.03,-503.76,-503.76,-503.76,-503.76,-503.76,-502.97,-502.97,-502.97,-502.97,-502.42,-502.42,-502.42,-502.42,-502.42,-502.42,-501.95,-501.95,-501.95,-501.95,-501.63,-501.63,-501.63,-501.63,-87.49,-87.49,-87.49,-87.49,-87.49,-87.49,-1.63,-1.63
2025-03-28 10:58:32,-643.446,-641.529,True,1.917,-643.45,2,-643.45,-643.45,-643.45,-642.72,-642.72,-642.72,-642.72,-642.72,-642.72,-642.33,-642.33,-642.33,-642.33,-642.04,-642.04,-642.04,-642.04,-641.85,-641.85,-641.85,-641.85,-641.85,-641.85,-641.75,-641.75,-641.75,-641.75,-641.64,-641.64,-641.64,-641.64,-641.64,-641.64,-641.53,-641.53,-641.53,-641.53,-5.53,-5.53
2025-03-28 10:58:32,-683.594,-679.145,True,4.449,-683.59,3,-683.59,-683.59,-683.59,-683.59,-683.59,-681.1,-681.1,-681.1,-681.1,-680.52,-680.52,-680.52,-680.52,-680.52,-680.52,-680.09,-680.09,-680.09,-680.09,-679.8,-679.8,-679.8,-679.8,-679.58,-679.58,-679.58,-679.58,-679.4,-679.4,-679.4,-679.4,-679.4,-679.4,-679.29,-679.29,-679.29,-679.29,-679.29,-679.14
2025-03-28 10:58:33,-650.608,-645.58,True,5.027,-650.61,4,-648.55,-648.55,-648.55,-648.55,-648.55,-647.79,-647.79,-647.79,-647.79,-647.24,-647.24,-647.24,-647.24,-646.81,-646.81,-646.81,-646.81,-646.81,-646.81,-646.41,-646.41,-646.41,-646.41,-646.41,-646.09,-646.09,-646.09,-646.09,-645.83,-645.83,-645.83,-645.83,-645.83,-645.58,-645.58,-645.58,-645.58,-645.58,0.0
2025-03-28 10:58:33,-638.708,-634.078,True,4.63,-638.71,5,-636.72,-636.72,-636.72,-636.72,-636.72,-636.72,-636.14,-636.14,-636.14,-635.67,-635.67,-635.67,-635.67,-635.67,-635.24,-635.24,-635.24,-635.24,-635.24,-635.24,-634.8,-634.8,-634.8,-634.8,-634.48,-634.48,-634.48,-634.48,-634.08,-634.08,-634.08,-634.08,-634.08,-634.08,-0.33,-0.33,-0.33,-0.33,-2.03
2025-03-28 10:58:34,-677.879,-675.564,True,2.315,-677.88,6,-677.88,-677.88,-677.88,-677.26,-677.26,-677.26,-677.26,-676.83,-676.83,-676.83,-676.83,-676.47,-676.47,-676.47,-676.47,-676.47,-676.47,-676.18,-676.18,-676.18,-676.18,-675.96,-675.96,-675.96,-675.96,-675.96,-675.96,-675.78,-675.78,-675.78,-675.78,-675.56,-675.56,-675.56,-675.56,-675.56,-675.56,-167.32,-167.32
2025-03-28 10:58:34,-684.823,-682.002,True,2.821,-684.82,7,-683.52,-683.52,-683.52,-682.87,-682.87,-682.87,-682.87,-682.58,-682.58,-682.58,-682.58,-682.58,-682.58,-682.36,-682.36,-682.36,-682.36,-682.26,-682.26,-682.26,-682.26,-682.26,-682.15,-682.15,-682.15,-682.15,-682.15,-682.0,-682.0,-682.0,-682.0,-682.0,-19.89,-19.89,-19.89,-19.89,-1.66,-1.66,-1.66
2025-03-28 10:58:35,-635.561,-627.93,True,7.632,-635.56,8,-631.04,-631.04,-631.04,-630.28,-630.28,-630.28,-630.28,-630.28,-629.77,-629.77,-629.77,-629.77,-629.77,-629.38,-629.38,-629.38,-629.38,-628.98,-628.98,-628.98,-628.98,-628.98,-628.62,-628.62,-628.62,-628.62,-628.62,-628.29,-628.29,-628.29,-628.29,-628.29,-627.93,-627.93,-627.93,-627.93,-2.86,-2.86,-2.86
2025-03-28 10:58:35,-679.29,-681.532,True,-2.243,-679.29,9,-679.29,-679.29,-679.29,-679.29,-677.41,-677.41,-677.41,-677.41,-676.54,-676.54,-676.54,-676.54,-676.54,-675.85,-675.85,-675.85,-675.85,-675.85,-675.31,-675.31,-675.31,-675.31,-675.31,-675.31,-674.84,-674.84,-674.84,-674.84,-674.44,-674.44,-674.44,-674.44,-674.08,-674.08,-674.08,-674.08,-674.08,-674.08,-673.76
2025-03-28 10:58:36,-651.331,-646.593,True,4.738,-651.33,10,-648.47,-648.47,-648.47,-647.61,-647.61,-647.61,-647.61,-647.24,-647.24,-647.24,-647.24,-647.03,-647.03,-647.03,-647.03,-646.88,-646.88,-646.88,-646.81,-646.81,-646.81,-646.81,-646.7,-646.7,-646.7,-646.7,-646.63,-646.63,-646.63,-646.63,-646.59,-646.59,-646.59,-646.59,-646.59,-646.52,-646.52,-646.52,-646.52
2025-03-28 10:58:36,-626.989,-623.806,True,3.183,-626.99,11,-626.99,-626.99,-626.99,-625.07,-625.07,-625.07,-625.07,-624.71,-624.71,-624.71,-624.71,-624.49,-624.49,-624.49,-624.49,-624.31,-624.31,-624.31,-624.31,-624.2,-624.2,-624.2,-624.2,-624.2,-624.1,-624.1,-623.99,-623.99,-623.99,-623.99,-623.99,-623.99,-623.91,-623.91,-623.91,-623.81,-623.81,-623.81,-623.81
2025-03-28 10:58:37,-647.425,-646.05,True,1.374,-647.42,12,-647.42,-647.03,-647.03,-647.03,-647.03,-647.03,-647.03,-646.81,-646.81,-646.67,-646.67,-646.67,-646.67,-646.67,-646.52,-646.52,-646.52,-646.52,-646.41,-646.41,-646.41,-646.41,-646.3,-646.3,-646.3,-646.2,-646.2,-646.2,-646.2,-646.12,-646.12,-646.12,-646.12,-646.05,-646.05,-646.05,-646.05,-0.69,-0.69
2025-03-28 10:58:37,-660.518,-657.769,True,2.749,-660.52,13,-659.94,-659.54,-659.54,-659.54,-659.22,-659.22,-659.22,-659.22,-658.96,-658.96,-658.96,-658.96,-658.67,-658.67,-658.67,-658.67,-658.46,-658.46,-658.46,-658.46,-658.24,-658.24,-658.24,-658.24,-658.24,-658.02,-658.02,-657.77,-657.77,-657.77,-657.77,-657.77,-657.77,-0.36,-0.36,-0.36,-0.4,-0.4,-0.4
2025-03-28 10:58:38,-573.351,-569.806,False,3.545,-573.35,14,-573.35,-571.72,-571.72,-571.72,-571.72,-571.0,-571.0,-571.0,-571.0,-570.6,-570.6,-570.6,-570.42,-570.42,-570.42,-570.42,-570.2,-570.2,-570.2,-570.2,-570.1,-570.1,-570.1,-570.1,-570.1,-569.99,-569.99,-569.99,-569.99,-569.91,-569.91,-569.91,-569.91,-569.81,-569.81,-569.81,-569.81,-0.29,-0.29
2025-03-28 10:58:38,-662.037,-660.301,True,1.736,-662.04,15,-661.06,-661.06,-661.06,-660.84,-660.84,-660.84,-660.7,-660.7,-660.7,-660.7,-660.59,-660.59,-660.59,-660.59,-660.59,-660.48,-660.48,-660.48,-660.48,-660.41,-660.41,-660.41,-660.41,-660.34,-660.34,-660.34,-660.34,-660.3,-660.3,-660.3,-660.3,-1.34,-1.34,-1.34,-1.34,-1.16,-1.16,-1.16,-1.16
2025-03-28 10:58:39,-670.826,-668.692,True,2.134,-670.83,16,-669.7,-669.7,-669.7,-669.34,-669.34,-669.34,-669.34,-669.16,-669.16,-669.16,-669.16,-669.16,-669.05,-669.05,-669.05,-668.95,-668.95,-668.95,-668.95,-668.95,-668.87,-668.87,-668.87,-668.87,-668.8,-668.8,-668.8,-668.73,-668.73,-668.73,-668.73,-668.69,-668.69,-668.69,-668.69,-12.8,-12.8,-12.8,-12.8
2025-03-28 10:58:39,-660.301,-657.625,True,2.676,-660.3,17,-659.18,-659.18,-658.85,-658.85,-658.85,-658.85,-658.6,-658.6,-658.6,-658.6,-658.35,-658.35,-658.35,-658.35,-658.13,-658.13,-658.13,-658.13,-658.13,-657.99,-657.99,-657.77,-657.77,-657.77,-657.77,-657.62,-657.62,-657.62,-657.62,-27.89,-27.89,-27.89,-27.89,-27.89,0.0,0.0,0.0,0.0,0.0
2025-03-28 10:58:40,-686.162,-683.702,True,2.459,-686.16,18,-685.26,-685.26,-685.26,-685.26,-685.26,-684.75,-684.75,-684.75,-684.75,-684.75,-684.39,-684.39,-684.39,-684.39,-684.14,-684.14,-684.14,-684.14,-684.14,-684.14,-683.92,-683.92,-683.92,-683.92,-683.81,-683.81,-683.81,-683.81,-683.7,-683.7,-683.7,-683.7,-683.7,-683.7,-683.63,-683.63,-683.63,-683.63,-2.28
2025-03-28 10:58:40,-676.83,-675.203,True,1.628,-676.83,19,-676.03,-676.03,-676.03,-676.03,-675.82,-675.82,-675.82,-675.82,-675.82,-675.82,-675.67,-675.67,-675.67,-675.67,-675.53,-675.53,-675.53,-675.53,-675.53,-675.35,-675.35,-675.35,-675.35,-675.35,-675.2,-675.2,-675.2,-675.2,-574.36,-574.36,-574.36,-574.36,-574.36,-3.15,-3.15,-3.15,-3.15,-3.15,-3.8
2025-03-28 10:58:41,-694.227,-691.551,True,2.676,-694.23,20,-693.54,-693.54,-693.54,-693.54,-693.03,-693.03,-693.03,-693.03,-693.03,-693.03,-692.64,-692.64,-692.64,-692.64,-692.64,-692.31,-692.31,-692.31,-692.31,-692.02,-692.02,-692.02,-692.02,-692.02,-691.77,-691.77,-691.77,-691.77,-691.77,-691.55,-691.55,-691.55,-691.55,-691.55,-691.55,-342.38,-342.38,-342.38,-342.38
2025-03-28 10:58:41,-0.289,-0.289,False,0.0,-0.29,21,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.22,-0.22,-0.22,-0.22,-0.22,-21.41,-21.41,-21.41,-21.41,-21.41,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
2025-03-28 10:58:42,-662.435,-659.867,True,2.568,-662.43,22,-662.43,-661.39,-661.39,-661.39,-661.39,-660.84,-660.84,-660.84,-660.84,-660.84,-660.84,-660.52,-660.52,-660.52,-660.52,-660.3,-660.3,-660.3,-660.3,-660.3,-660.3,-660.12,-660.12,-660.12,-660.12,-659.98,-659.98,-659.98,-659.98,-659.98,-659.87,-659.87,-659.87,-659.87,-659.87,-5.46,-5.46,-5.46,-5.46
2025-03-28 10:58:42,-690.828,-687.789,True,3.038,-690.83,23,-690.83,-689.38,-689.38,-689.38,-689.38,-689.38,-689.38,-688.91,-688.91,-688.91,-688.91,-688.91,-688.59,-688.59,-688.59,-688.59,-688.37,-688.37,-688.37,-688.37,-688.37,-688.37,-688.19,-688.19,-688.19,-688.19,-688.04,-688.04,-688.04,-688.04,-688.04,-688.04,-687.9,-687.9,-687.9,-687.9,-687.79,-687.79,-687.79
2025-03-28 10:58:43,-679.29,-673.394,True,5.896,-679.29,24,-676.87,-676.87,-675.71,-675.71,-675.71,-675.71,-675.71,-675.71,-675.02,-675.02,-675.02,-675.02,-674.48,-674.48,-674.48,-674.48,-674.12,-674.12,-674.12,-674.12,-674.12,-674.12,-673.83,-673.83,-673.83,-673.83,-673.58,-673.58,-673.58,-673.58,-673.58,-673.58,-673.39,-673.39,-673.39,-673.39,-673.39,0.0,0.0
2025-03-28 10:58:43,-655.418,-651.657,True,3.762,-655.42,25,-655.42,-655.42,-654.22,-654.22,-654.22,-654.22,-654.22,-654.22,-653.65,-653.65,-653.65,-653.65,-653.65,-653.14,-653.14,-653.14,-653.14,-653.14,-652.78,-652.78,-652.78,-652.78,-652.78,-652.42,-652.42,-652.42,-652.42,-652.13,-652.13,-652.13,-652.13,-652.13,-652.13,-651.87,-651.87,-651.87,-651.87,-651.66,-651.66
2025-03-28 10:58:44,-513.455,-500.615,False,12.84,-513.45,1,-507.41,-507.41,-507.41,-504.49,-504.49,-504.49,-504.49,-504.49,-502.93,-502.93,-502.93,-502.93,-502.93,-502.06,-502.06,-502.06,-502.06,-502.06,-502.06,-501.45,-501.45,-501.45,-501.45,-500.98,-500.98,-500.98,-500.98,-500.61,-500.61,-500.61,-500.61,-500.61,-500.61,-500.29,-500.29,-500.29,-500.29,-0.4,-0.4
2025-03-28 10:58:44,-648.618,-646.376,True,2.243,-648.62,2,-648.62,-648.62,-648.62,-648.62,-648.62,-647.64,-647.64,-647.64,-647.64,-647.21,-647.21,-647.21,-647.21,-646.95,-646.95,-646.95,-646.95,-646.95,-646.95,-646.77,-646.77,-646.77,-646.77,-646.59,-646.59,-646.59,-646.59,-646.59,-646.59,-646.48,-646.48,-646.48,-646.48,-646.38,-646.38,-646.38,-646.38,-598.92,-598.92
2025-03-28 10:58:45,-683.051,-680.483,True,2.568,-683.05,3,-682.36,-682.36,-682.36,-682.36,-682.36,-681.89,-681.89,-681.89,-681.89,-681.57,-681.57,-681.57,-681.57,-681.57,-681.21,-681.21,-681.21,-681.21,-681.21,-680.88,-680.88,-680.88,-680.88,-680.66,-680.66,-680.66,-680.66,-680.66,-680.48,-680.48,-680.48,-680.48,-680.48,-215.06,-215.06,-215.06,-215.06,-215.06,-0.43
2025-03-28 10:58:45,-653.103,-649.848,True,3.255,-653.1,4,-651.62,-651.62,-651.62,-651.62,-651.15,-651.15,-651.15,-651.15,-651.15,-650.72,-650.72,-650.72,-650.72,-650.72,-650.39,-650.39,-650.39,-650.39,-650.1,-650.1,-650.1,-650.1,-650.1,-650.1,-649.85,-649.85,-649.85,-649.85,-649.85,-69.19,-69.19,-69.19,-69.19,-69.19,-0.07,-0.07,-0.07,-0.07,-1.34
2025-03-28 10:58:46,-639.034,-632.451,True,6.583,-639.03,5,-635.13,-635.13,-635.13,-635.13,-634.55,-634.55,-634.55,-634.55,-634.55,-634.55,-634.04,-634.04,-634.04,-634.04,-633.61,-633.61,-633.61,-633.61,-633.61,-633.61,-633.17,-633.17,-633.17,-633.17,-632.81,-632.81,-632.81,-632.81,-632.81,-632.45,-632.45,-632.45,-632.45,-632.45,-6.44,-6.44,-6.44,-6.44,-6.44
2025-03-28 10:58:46,-679.326,-676.324,True,3.002,-679.33,6,-679.33,-679.33,-679.33,-678.39,-678.39,-678.39,-678.39,-677.84,-677.84,-677.84,-677.84,-677.84,-677.84,-677.45,-677.45,-677.45,-677.45,-677.12,-677.12,-677.12,-677.12,-677.12,-677.12,-676.79,-676.79,-676.79,-676.79,-676.58,-676.58,-676.58,-676.58,-676.58,-676.32,-676.32,-676.32,-676.32,-676.32,-676.32,-676.11
2025-03-28 10:58:47,-684.172,-680.773,True,3.4,-684.17,7,-682.54,-682.54,-682.54,-681.79,-681.79,-681.79,-681.79,-681.79,-681.42,-681.42,-681.42,-681.42,-681.42,-681.21,-681.21,-681.21,-681.21,-681.03,-681.03,-681.03,-681.03,-681.03,-680.92,-680.92,-680.92,-680.92,-680.92,-680.92,-680.77,-680.77,-680.77,-680.77,-640.23,-640.23,-640.23,-640.23,-640.23,-640.23,-1.09
2025-03-28 10:58:47,-639.938,-636.574,True,3.364,-639.94,8,-639.94,-639.94,-639.94,-639.94,-639.0,-639.0,-639.0,-639.0,-638.49,-638.49,-638.49,-638.49,-638.49,-638.02,-638.02,-638.02,-638.02,-638.02,-637.62,-637.62,-637.62,-637.62,-637.62,-637.62,-637.26,-637.26,-637.26,-637.26,-636.9,-636.9,-636.9,-636.9,-636.57,-636.57,-636.57,-636.57,-636.57,-636.57,-208.41
2025-03-28 10:58:48,-675.456,-671.658,True,3.798,-675.46,9,-674.55,-674.55,-674.55,-674.55,-673.83,-673.83,-673.83,-673.83,-673.83,-673.29,-673.29,-673.29,-673.29,-673.29,-672.78,-672.78,-672.78,-672.78,-672.78,-672.38,-672.38,-672.38,-672.38,-671.98,-671.98,-671.98,-671.98,-671.98,-671.66,-671.66,-671.66,-671.66,-671.66,-63.3,-63.3,-63.3,-63.3,-0.47,-0.47
2025-03-28 10:58:48,-643.663,-641.24,True,2.423,-643.66,10,-642.04,-641.75,-641.75,-641.75,-641.75,-641.6,-641.6,-641.6,-641.6,-641.49,-641.49,-641.49,-641.49,-641.42,-641.42,-641.42,-641.42,-641.42,-641.35,-641.35,-641.35,-641.35,-641.28,-641.28,-641.28,-641.24,-641.24,-641.24,-641.24,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-3.0,-3.0
2025-03-28 10:58:49,-634.766,-633.21,True,1.555,-634.77,11,-634.22,-633.97,-633.97,-633.97,-633.97,-633.75,-633.75,-633.75,-633.75,-633.64,-633.64,-633.64,-633.64,-633.54,-633.54,-633.54,-633.54,-633.54,-633.46,-633.46,-633.46,-633.46,-633.36,-633.36,-633.36,-633.28,-633.28,-633.28,-633.28,-633.28,-633.21,-633.21,-633.21,0.0,0.0,0.0,0.0,-0.8,-0.8
2025-03-28 10:58:49,-648.654,-647.063,True,1.591,-648.65,12,-648.65,-648.65,-648.11,-648.11,-648.11,-647.89,-647.89,-647.89,-647.89,-647.71,-647.71,-647.71,-647.71,-647.57,-647.57,-647.57,-647.57,-647.57,-647.46,-647.46,-647.46,-647.46,-647.35,-647.35,-647.35,-647.35,-647.28,-647.28,-647.28,-647.28,-647.17,-647.17,-647.17,-647.06,-647.06,-647.06,-647.06,-2.24,-2.24
2025-03-28 10:58:50,-664.099,-661.061,True,3.038,-664.1,13,-662.87,-662.87,-662.87,-662.58,-662.58,-662.58,-662.58,-662.58,-662.58,-662.25,-662.25,-662.25,-662.0,-662.0,-662.0,-662.0,-661.75,-661.75,-661.75,-661.75,-661.49,-661.49,-661.49,-661.49,-661.49,-661.28,-661.28,-661.28,-661.28,-661.06,-661.06,-661.06,-661.06,-39.97,-39.97,-39.97,-0.54,-0.54,-0.54
2025-03-28 10:58:50,-554.76,-550.166,False,4.593,-554.76,14,-554.76,-554.76,-552.45,-552.45,-552.45,-551.47,-551.47,-551.47,-551.47,-551.03,-551.03,-551.03,-551.03,-550.78,-550.78,-550.78,-550.6,-550.6,-550.6,-550.6,-550.6,-550.6,-550.46,-550.46,-550.46,-550.35,-550.35,-550.35,-550.35,-550.24,-550.24,-550.24,-550.24,-550.24,-550.17,-550.17,-550.17,-56.71,-56.71
2025-03-28 10:58:50,-656.539,-654.261,True,2.279,-656.54,15,-655.09,-655.09,-655.09,-654.84,-654.84,-654.84,-654.84,-654.69,-654.69,-654.69,-654.69,-654.69,-654.55,-654.55,-654.55,-654.55,-654.48,-654.48,-654.48,-654.37,-654.37,-654.37,-654.37,-654.37,-654.3,-654.3,-654.3,-654.26,-654.26,-654.26,-654.26,-654.26,-654.26,-203.92,-203.92,-0.87,-0.87,-0.87,-0.87
2025-03-28 10:58:51,-669.018,-665.907,True,3.111,-669.02,16,-669.02,-667.1,-667.1,-666.63,-666.63,-666.63,-666.63,-666.41,-666.41,-666.41,-666.41,-666.41,-666.27,-666.27,-666.27,-666.27,-666.2,-666.2,-666.2,-666.2,-666.09,-666.09,-666.09,-666.09,-666.05,-666.05,-666.05,-665.94,-665.94,-665.94,-665.94,-665.94,-665.94,-665.91,-665.91,-381.73,-381.73,-381.73,-381.73
2025-03-28 10:58:51,-663.954,-660.663,True,3.291,-663.95,17,-662.36,-662.36,-662.0,-662.0,-662.0,-662.0,-661.71,-661.71,-661.71,-661.71,-661.46,-661.46,-661.46,-661.46,-661.24,-661.24,-661.24,-661.24,-661.02,-661.02,-661.02,-661.02,-661.02,-660.81,-660.81,-660.81,-660.81,-660.66,-660.66,-660.66,-660.66,-660.26,-660.26,-660.26,-660.26,0.0,0.0,0.0,0.0
2025-03-28 10:58:52,-685.077,-681.93,True,3.147,-685.08,18,-683.67,-683.67,-683.67,-683.67,-683.67,-683.12,-683.12,-683.12,-683.12,-683.12,-682.73,-682.73,-682.73,-682.73,-682.47,-682.47,-682.47,-682.47,-682.47,-682.47,-682.22,-682.22,-682.22,-682.22,-682.07,-682.07,-682.07,-682.07,-682.07,-682.07,-681.97,-681.97,-681.97,-681.97,-681.93,-681.93,-681.93,-681.93,-2.31
2025-03-28 10:58:52,-679.036,-677.011,True,2.026,-679.04,19,-677.95,-677.95,-677.95,-677.95,-677.7,-677.7,-677.7,-677.7,-677.7,-677.7,-677.55,-677.55,-677.55,-677.55,-677.37,-677.37,-677.37,-677.37,-677.37,-677.37,-677.23,-677.23,-677.23,-677.23,-677.12,-677.12,-677.12,-677.12,-677.12,-677.01,-677.01,-677.01,-677.01,-677.01,-3.15,-3.15,-3.15,-3.15,-4.74
2025-03-28 10:58:53,-700.665,-697.447,True,3.219,-700.67,20,-699.73,-699.73,-699.73,-699.73,-699.73,-699.73,-699.18,-699.18,-699.18,-699.18,-698.75,-698.75,-698.75,-698.75,-698.75,-698.39,-698.39,-698.39,-698.39,-698.39,-698.39,-698.1,-698.1,-698.1,-698.1,-697.84,-697.84,-697.84,-697.84,-697.63,-697.63,-697.63,-697.63,-697.63,-697.45,-697.45,-697.45,-697.45,-697.45
2025-03-28 10:58:53,-0.289,-0.253,False,0.036,-0.29,21,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.76,-0.76,-0.76,-0.76,-21.12,-21.12,-21.12,-21.12,-21.12,-21.12,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25
2025-03-28 10:58:54,-655.165,-652.163,True,3.002,-655.16,22,-655.16,-655.16,-655.16,-653.79,-653.79,-653.79,-653.79,-653.21,-653.21,-653.21,-653.21,-653.21,-652.85,-652.85,-652.85,-652.85,-652.85,-652.63,-652.63,-652.63,-652.63,-652.45,-652.45,-652.45,-652.45,-652.31,-652.31,-652.31,-652.31,-652.31,-652.31,-652.16,-652.16,-652.16,-652.16,-652.16,-326.68,-326.68,-326.68
2025-03-28 10:58:54,-690.864,-689.091,True,1.772,-690.86,23,-690.25,-690.25,-689.92,-689.92,-689.92,-689.92,-689.92,-689.67,-689.67,-689.67,-689.67,-689.67,-689.49,-689.49,-689.49,-689.49,-689.49,-689.31,-689.31,-689.31,-689.31,-689.31,-689.2,-689.2,-689.2,-689.2,-689.09,-689.09,-689.09,-689.09,-41.12,-41.12,-41.12,-41.12,-41.12,-41.12,-3.07,-3.07,-3.07
2025-03-28 10:58:55,-685.185,-676.794,True,8.391,-685.19,24,-680.7,-680.7,-679.36,-679.36,-679.36,-679.36,-679.36,-679.36,-678.57,-678.57,-678.57,-678.57,-678.57,-678.57,-677.99,-677.99,-677.99,-677.99,-677.55,-677.55,-677.55,-677.55,-677.23,-677.23,-677.23,-677.23,-677.01,-677.01,-677.01,-677.01,-677.01,-677.01,-676.79,-676.79,-676.79,-676.79,-1.23,-1.23,-1.23
2025-03-28 10:58:55,-652.85,-648.184,True,4.666,-652.85,25,-650.21,-650.21,-650.21,-650.21,-649.7,-649.7,-649.7,-649.7,-649.31,-649.31,-649.31,-649.31,-648.98,-648.98,-648.98,-648.98,-648.98,-648.98,-648.98,-648.65,-648.65,-648.65,-648.65,-648.4,-648.4,-648.4,-648.4,-648.18,-648.18,-648.18,-648.18,-7.6,-7.6,-7.6,-7.6,-7.6,-7.6,-6.76,-6.76
